seed,termination,success,science_return,science_possible,targets_visited,targets_total,energy_spent,energy_generated,final_charge,min_charge,steps,distance_travelled,interventions,severe_slip_events,mean_slip,planner_replans,nodes_expanded,predicted_failure_prob,hazard_refusals,final_distance_from_home,body,planner,size,n_targets,max_steps,risk_budget,energy_reserve_fraction,sensing_radius,sensor_noise_scale,terrain_uncertainty,battery_capacity,fault_rate,comm_delay,replan_interval,solar_rate,resume_charge_fraction,prior_body,max_slope_deg,condition,split
400027,success,True,0.0,10.052784418734847,0,5,440.33163282231703,277.4045944443805,250.40629495538866,52.22697174426185,278,28.242640687119287,123,3,0.20579192335974086,208,10635,0.12555358607702183,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400028,energy_exhausted,False,0.0,11.175818835571611,0,5,422.78371556444364,18.086584829455933,8.636202598345765,8.656202598345764,20,16.414213562373096,0,3,0.438622649010249,33,3689,0.02029238052706339,0,6.082762530298219,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400029,immobilized,False,0.0,7.772974148827593,0,5,232.02470805852067,10.207346129095441,191.51597140390825,191.51597140390825,10,8.242640687119284,0,3,0.411066201911353,31,2266,0.022367988751876955,0,7.615773105863909,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400030,immobilized,False,0.0,9.716785046362691,0,5,256.67561333199706,65.73985557320353,222.39757557453896,170.48202819194316,65,11.656854249492381,27,13,0.599857076066491,49,2355,0.033790358183305225,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400031,energy_exhausted,False,0.0,12.854598146362186,0,5,320.7514949140736,12.622877581522843,105.2047160007828,105.22471600078279,14,10.414213562373096,0,3,0.4024813510616463,33,2067,0.02398509064714749,0,2.23606797749979,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400032,success,True,2.6622491917741566,10.281575833388214,1,5,369.37255652813286,206.55825577522413,250.51903258041915,146.02540653199767,212,49.31370849898475,82,2,0.21718857316031842,162,8458,0.034923019737050365,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400033,success,True,1.236935143682114,8.442189452281752,1,5,163.81323835519592,25.170908618478894,274.6910035966167,272.9237644249061,27,28.384776310850242,1,0,0.26529178946813103,46,4325,0.02785481377784671,1,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400034,success,True,0.0,12.717881015155145,0,5,522.1455977848422,358.09472650054016,249.28246204902274,81.78831526364687,354,36.485281374238575,159,4,0.2532699978763568,296,15822,0.02031309352226085,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400035,energy_exhausted,False,0.0,8.869218248335546,0,5,361.670350922412,25.5459857153317,77.20896812625291,77.22896812625291,27,25.07106781186548,0,3,0.3274778867298732,52,5542,0.060716302025900615,0,2.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400036,success,True,5.172389931770752,12.205281884196726,2,5,374.68052848102315,211.4240454518084,250.07685030411088,123.63218195311327,216,41.21320343559642,90,2,0.24691742236683636,169,5199,0.07702155443766723,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400037,success,True,0.0,10.849583089372857,0,5,286.2164050789377,123.4292074339436,250.54613568833517,146.9732238853946,144,14.485281374238571,65,2,0.28247072685774777,118,5874,0.02845819441616415,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400038,success,True,0.0,12.89455164165896,0,5,232.51006126471378,69.46469940311147,250.28797147173066,202.67544157877654,74,19.656854249492383,27,2,0.24303234701712914,90,6542,0.02660776793506958,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400039,success,True,0.0,8.546839348498514,0,5,299.6539107958937,136.33594190388376,250.0153644413193,132.69181519965645,144,10.828427124746192,66,2,0.24830717032707475,119,7120,0.03114583829191453,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400040,success,True,0.0,8.82589080977645,0,5,503.26756628913836,339.77051957984355,249.83628662402603,91.3401325464763,330,0.0,164,3,0.2745888367106204,235,7087,0.12850788012082548,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400041,success,True,0.0,11.03122399243434,0,5,144.69365589027095,3.7866216993607598,272.4262991424232,270.6729882927428,5,0.0,1,2,0.8093147999832179,42,4479,0.03274388888276325,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400042,energy_exhausted,False,2.6825081225760576,11.069701112431636,1,5,436.5432499268509,38.2419856463554,15.032069052838093,15.052069052838092,34,29.82842712474619,0,4,0.3317958570566022,53,6653,0.011721420962851115,0,11.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400043,success,True,2.682945434512903,10.627744261056389,1,5,431.3128057017527,268.2234650410444,250.2439926726183,78.83909420041257,252,50.28427124746189,104,1,0.23937925233158117,176,6792,0.026551144398146764,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400044,success,True,0.0,8.878812952777938,0,5,394.0288169792726,231.0353618622066,250.33987821625982,50.9609120807858,236,23.798989873223338,108,2,0.22377372206927026,171,6664,0.07568686585923057,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400045,energy_exhausted,False,0.0,12.070486997534495,0,5,391.4672752454143,23.941438023683933,45.80749611160316,45.82749611160316,27,24.656854249492383,0,3,0.3039612053307591,42,3298,0.021913748769603836,0,11.180339887498949,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400046,immobilized,False,0.0,9.241608205169689,0,5,271.05465025098096,27.909736451683656,170.1884195340361,161.09759654708117,25,17.313708498984763,5,5,0.5245360919883477,36,2931,0.017893879569629845,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400047,immobilized,False,0.0,9.665149970503345,0,5,308.93701690801424,9.779646780839881,114.17596320615911,114.17596320615911,8,5.82842712474619,0,3,0.5454309845957266,22,3337,0.027391036653498735,0,5.385164807134504,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400048,energy_exhausted,False,0.0,8.369900996280546,0,5,359.6818604742547,18.706280249780452,72.35775310885937,72.37775310885937,21,24.213203435596434,0,2,0.31153149642074196,33,3184,0.024506033296980978,0,16.278820596099706,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400049,energy_exhausted,False,2.4809861891598297,10.408582726408738,1,5,422.8305715972248,25.362986054697917,15.865747790806743,15.885747790806743,28,28.798989873223338,0,4,0.2874449352260687,50,4853,0.039426172415839233,0,5.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400050,energy_exhausted,False,0.0,9.016487812813203,0,5,427.36196918487065,27.9251922912342,13.896556439697225,13.916556439697224,26,22.82842712474619,0,3,0.3607496798199657,34,3639,0.01938120263581189,0,10.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400051,success,True,1.9844359736195682,9.000460904000539,1,5,546.4789623643708,384.3130787583211,251.1674497272804,59.270916497861364,408,49.31370849898475,180,2,0.2983338462667187,256,10611,0.06280464178611622,0,0.0,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400052,energy_exhausted,False,0.0,10.4968674484105,0,5,432.89661842659405,21.04270410543281,1.4794190121720416,1.4994190121720417,21,19.07106781186548,0,3,0.463241954231866,52,4914,0.034017307410300957,0,7.615773105863909,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400053,energy_exhausted,False,2.8428104718997353,8.94485504185127,1,5,402.3277538061383,22.819663914860925,33.825243442056,33.845243442056,24,22.242640687119287,0,2,0.4032748509990363,31,4931,0.006948413669778386,0,1.4142135623730951,mars,astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400004,energy_exhausted,False,0.0,10.342360460905567,0,5,415.87870901874334,27.520131707980195,24.974756022570176,24.994756022570176,27,25.899494936611667,0,2,0.45055743517224656,42,34475,0.03377878070921003,1,8.246211251235321,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400005,success,True,1.7572859911266732,9.623904321875369,1,5,332.62079514448334,170.52586369554987,251.23840188439468,138.07804844681948,168,52.62741699796952,61,0,0.23558880795593223,119,76969,0.020915855392455218,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400006,success,True,2.660266403645624,9.130953200747532,1,5,355.61925591449364,192.78318502339454,250.49726244222822,90.93792619943986,196,22.48528137423857,87,1,0.3113848856053508,144,62055,0.0829605359065374,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400007,energy_exhausted,False,0.0,10.037456096628219,0,5,422.7122992310176,32.196144116032215,22.817178218348232,22.83717821834823,31,33.213203435596434,0,2,0.292238137241477,44,39705,0.023707467192476295,1,1.4142135623730951,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400008,success,True,0.0,8.885444925719812,0,5,769.0669284704001,605.7219774543587,249.98838231727592,20.977429622018473,616,67.45584412271569,276,4,0.17778118829042583,382,85083,0.10693123519938286,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400009,energy_exhausted,False,2.9643442354033516,10.375277040139736,1,5,433.4291392555757,23.404817492173507,3.309011569931529,3.329011569931529,26,29.213203435596434,0,2,0.3739458119488108,32,25372,0.020650547978471212,0,12.806248474865697,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400010,energy_exhausted,False,1.8158144339910596,10.41206692211277,1,5,460.0963908054114,51.20439054947153,4.4413330773934785,4.461333077393478,52,56.04163056034259,0,2,0.22992809145132645,57,71831,0.026493563260086672,0,6.324555320336759,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400011,immobilized,False,0.0,9.044600831464807,0,5,362.0460427907836,147.7514864378726,199.03877698041913,105.14253362877734,139,52.526911934581165,47,19,0.5097141077811578,119,81735,0.08632150929507443,3,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400012,energy_exhausted,False,2.065511083809088,9.399408209832723,1,5,423.64815186246466,27.779400048837964,17.46458151970649,17.484581519706488,27,26.313708498984766,0,3,0.33968069578338855,39,31351,0.025172168597300093,0,1.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400013,immobilized,False,0.0,11.422294659534387,0,5,193.28088662057257,3.4271826474419536,223.47962936020272,223.47962936020272,3,0.0,0,3,0.8942089833065457,30,33205,0.029095685200706822,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400014,energy_exhausted,False,2.4472873995289284,10.17582267325629,1,5,388.45984506424816,23.46391013481937,48.337398403904835,48.35739840390484,24,24.313708498984763,0,2,0.3264651741511376,31,40902,0.02212919314805939,0,18.788294228055936,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400015,energy_exhausted,False,2.6878019553130885,12.083069141602065,1,5,406.4942294557485,23.281308267071854,30.12041214465693,30.14041214465693,27,29.213203435596434,0,2,0.39405948936764496,42,53689,0.022255039364384888,1,8.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400016,energy_exhausted,False,0.0,12.058914380674398,0,5,424.25199365227155,11.949649004444874,1.0309886855068728,1.0509886855068729,14,10.828427124746192,0,3,0.4995016992528007,32,45025,0.1905459463559338,0,4.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400017,energy_exhausted,False,2.015181804021767,10.377593705823667,1,5,448.3534553319671,50.2309533406285,15.210831341994991,15.23083134199499,48,55.94112549695426,0,1,0.2724780602100714,47,50344,0.035985467249423086,0,3.1622776601683795,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400018,success,True,1.494875937372436,9.300711949766486,1,5,349.1417670750172,186.77727970930908,250.9688459676182,154.1754153151846,162,37.21320343559643,64,1,0.217452760502292,138,60723,0.026024624744737213,1,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400019,success,True,6.74384711050638,10.403107865331462,3,5,724.6843431014927,561.9892540163031,250.63824424813285,61.98830042922803,542,94.66904755831209,230,2,0.22754029738294343,329,83293,0.17466328181962154,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400020,immobilized,False,1.6689129305107204,7.490868008358168,1,5,381.4931886923725,39.65070324719844,71.49084788815892,52.12596330812103,37,20.970562748477146,10,7,0.501224150645317,40,19658,0.018505110727640273,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400021,energy_exhausted,False,1.1838366797759214,8.656699591862557,1,5,427.6889273131501,53.4020118335473,39.0464178537306,39.066417853730606,49,55.18376618407354,0,1,0.27675381057831167,81,81571,0.025154017158830477,3,6.4031242374328485,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400022,energy_exhausted,False,0.0,10.050554038465963,0,5,411.93275649419434,22.074157456021595,23.474734295160896,23.494734295160896,22,19.485281374238575,0,4,0.4300959771586533,44,32213,0.020191426432973447,0,3.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400023,success,True,0.0,9.312488982340422,0,5,365.5900153918107,204.03198502963625,251.7753029711522,89.85288815384614,198,33.798989873223334,84,2,0.2682446439692068,148,57249,0.030518721027060214,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400024,immobilized,False,0.0,8.945433533721532,0,5,210.28374839553533,3.652425472809754,206.70201041060776,206.70201041060776,4,1.4142135623730951,0,3,0.689138125661892,30,31356,0.022575282001473518,0,1.4142135623730951,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400025,success,True,1.187697045456624,6.504449313092817,1,5,502.30437534737416,339.92090470537556,250.94986269132414,36.104462765177495,316,42.970562748477136,138,2,0.1942195037787256,211,93495,0.0375821493226105,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400026,energy_exhausted,False,2.908728450954972,12.919125223882055,1,5,419.08218620216655,33.76792234952646,28.019069480693414,28.039069480693414,30,30.72792206135786,0,2,0.2994885336834112,36,28670,0.030175607945822525,0,8.602325267042627,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400027,energy_exhausted,False,2.303114104758288,10.052784418734847,1,5,373.3759488436085,27.07718082985707,67.03456531958193,67.05456531958193,28,29.384776310850242,0,2,0.3586851431175989,60,71456,0.01823684120011948,1,12.36931687685298,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400028,success,True,2.85670826955898,11.175818835571611,1,5,604.936433374267,443.25696753883557,251.65386749789562,117.25051237752754,414,54.6274169979695,182,3,0.23960207227494476,295,114925,0.1217220779153908,1,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400029,energy_exhausted,False,1.9269961299693577,7.772974148827593,1,5,984.1931271421316,636.2826931244704,65.42289931566485,15.887788579562034,713,74.6690475583121,322,8,0.2823796060130572,435,81137,0.18620346428584533,0,4.47213595499958,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400030,immobilized,False,0.0,9.716785046362691,0,5,250.18905767414577,65.77760400284552,228.92187966203278,177.00633227943698,65,11.656854249492381,27,13,0.5978739877406984,49,22517,0.03329601281145733,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400031,immobilized,False,2.6760108965509426,12.854598146362186,1,5,421.698266552681,32.229891438274414,23.864958218927054,23.864958218927054,30,32.627416997969526,0,4,0.2864062839978122,42,32266,0.0206330627485678,0,2.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400032,timeout,False,0.0,10.281575833388214,0,5,1036.1117076443627,786.2277247984365,163.44935048737113,103.03071394342211,800,77.8822509939085,371,6,0.22331521046601444,518,128645,0.07842797277912417,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400033,success,True,1.236935143682114,8.442189452281752,1,5,453.665624864852,291.28077421912485,250.94848268759677,98.19953350634135,306,42.62741699796952,134,1,0.284167364125548,196,52093,0.03266124820436889,1,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400034,energy_exhausted,False,0.0,12.717881015155145,0,5,800.573940407757,449.30034968021874,62.059742605775064,62.07974260577507,445,38.04163056034262,204,8,0.2674829039984015,351,150666,0.02475260728009565,0,3.1622776601683795,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400035,energy_exhausted,False,0.0,8.869218248335546,0,5,424.37621301997683,27.918263375642578,16.87538368899922,16.89538368899922,29,28.142135623730955,0,4,0.30046255103794944,44,45195,0.025934607054346248,0,2.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400036,timeout,False,2.708139130964118,12.205281884196726,1,5,1040.5858186165922,783.5476182960066,156.2951330127305,28.345748729233556,800,81.59797974644663,365,5,0.2522821847664167,472,66588,0.03260541080522583,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400037,timeout,False,2.16551695870698,10.849583089372857,1,5,1050.5154021395456,691.5609064193627,54.378837613147645,3.556246676644027,800,81.15432893255064,368,4,0.26485980071950715,494,141437,0.0061538581633809875,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400038,energy_exhausted,False,2.3560180656126475,12.89455164165896,1,5,441.03609975237765,28.976213833100754,1.2734474140564815,1.2934474140564816,33,31.48528137423857,0,3,0.3392389660311563,50,55764,0.12236706862644298,0,1.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400039,success,True,1.7648669781534534,8.546839348498514,1,5,591.0955266419666,427.76957242733465,250.00737911869624,39.30193948867555,448,47.79898987322333,202,2,0.23635299746706534,276,94224,0.10486293164192562,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400040,timeout,False,0.0,8.82589080977645,0,5,1014.8165275100519,825.8935667232258,224.41037254647577,78.40051893203122,800,8.0,396,6,0.2725767738882237,510,94650,0.01777453591639,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400041,success,True,0.0,11.03122399243434,0,5,178.3737764394973,16.093142222283223,251.05269911611947,237.8128677435167,18,0.0,8,3,0.7592189414583758,59,55607,0.08416446676711609,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400042,energy_exhausted,False,2.6825081225760576,11.069701112431636,1,5,366.70241299620903,47.268657393061986,93.89957773018669,93.91957773018669,42,44.970562748477136,0,1,0.2673832831008254,49,58689,0.0532569876129938,0,1.4142135623730951,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400043,energy_exhausted,False,3.7546299169052224,10.627744261056389,2,5,621.0502368977029,208.82499881176415,1.1080952473898602,1.1280952473898602,196,82.49747468305827,63,2,0.2328135139427487,136,68482,0.018014247924562077,0,9.219544457292887,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400044,energy_exhausted,False,2.901195846735302,8.878812952777938,1,5,432.8295080636918,33.166463451470804,13.670288721112424,13.690288721112424,37,39.384776310850235,0,2,0.32481818853607775,56,59849,0.07465253393093518,0,9.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400045,energy_exhausted,False,2.571866994183246,12.070486997534495,1,5,475.58917748869385,117.91118356312788,55.65533940776546,55.67533940776546,131,59.94112549695425,39,2,0.2244004422301639,110,54079,0.025915234319755287,0,13.341664064126334,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400046,energy_exhausted,False,1.0759328114998117,9.241608205169689,1,5,383.8290604617698,37.39033653687548,66.89460940843938,66.91460940843938,33,35.62741699796952,0,3,0.3254575470276747,52,56244,0.008130443638754592,0,2.23606797749979,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400047,energy_exhausted,False,2.4042854402223,9.665149970503345,1,5,489.44230917059025,110.30260835979058,34.193632522533726,34.21363252253373,96,42.28427124746189,30,2,0.2613043582901518,92,71972,0.1471020121147243,0,6.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400048,energy_exhausted,False,1.8113072495381968,8.369900996280546,1,5,316.4534172071655,20.379672429998887,117.25958855616688,117.27958855616687,21,25.213203435596434,0,1,0.36319210085698467,31,39612,0.021001770937929765,0,18.601075237738275,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400049,immobilized,False,2.4809861891598297,10.408582726408738,1,5,283.5101969697558,48.04638879422812,177.86952515780558,163.32199307681594,51,36.72792206135785,9,5,0.3108882339432678,55,57160,0.032573262733981534,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400050,energy_exhausted,False,0.0,9.016487812813203,0,5,344.1883289015437,34.68329693858821,103.82830137037789,103.84830137037788,32,35.38477631085024,0,1,0.3029073858051678,42,38826,0.012329859457466896,0,9.219544457292887,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400051,energy_exhausted,False,3.1070853831693976,9.000460904000539,2,5,1107.3255687384435,695.730297064846,1.738061659735295,1.758061659735295,734,115.56854249492372,317,4,0.29698418186924724,449,169296,0.020246028844630004,0,3.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400052,energy_exhausted,False,2.166134105914906,10.4968674484105,1,5,700.4340891026769,290.68916740995536,3.5884116406039817,3.6084116406039817,284,72.79898987322332,106,4,0.1845609157782789,185,70419,0.019013089782770942,0,4.123105625617661,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
400053,immobilized,False,2.8428104718997353,8.94485504185127,1,5,325.3644990626135,116.99795762993438,204.96679190065075,116.07879286999884,113,23.656854249492383,45,17,0.5834527386300049,75,44705,0.011895990997604411,0,0.0,mars,risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.5,,0.0,0,10,2.0,0.6,moon,25.0,mars_high_uncertainty,ood
